corpus	type token ratio	words	unique words	sentences	paragraphs	av word len	av non func word len	av words per sent	av words per para	the	be	to	of	and	a	in	that	have	I	it	for	not	on	with	he	as	you	do	at	this	but	his	by	from	they	we	say	her	she	or	an	will	my	one	all	would	there	their	what	so	up	out	if	about	who	get	which	go	me	when	make	can	like	time	no	just	him	know	take	people	into	year	your	good	some	could	them	see	other	than	then	now	look	only	come	its	over	think	also	back	after	use	two	how	our	work	first	well	way	even	new	want	because	any	these	give	day	most	us	.	?	!	,	;	:	-	--	“	”	’	'	''	non func words	tags	bigram	trigram
jane_austen.sense_and_sensibility.0006	0.217672	6666.000000	1451.000000	187.000000	106.000000	4.373087	5.246874	41.486631	73.603774	30.303030303030305	12.601260126012601	31.5031503150315	29.252925292529252	23.702370237023704	16.05160516051605	15.45154515451545	11.25112511251125	8.85088508850885	21.45214521452145	15.75157515751575	13.501350135013501	11.851185118511852	3.7503750375037503	8.85088508850885	8.4008400840084	9.6009600960096	14.701470147014701	3.1503150315031503	9.450945094509452	3.3003300330033003	8.85088508850885	6.4506450645064515	5.2505250525052505	5.1005100510051005	2.4002400240024	1.9501950195019502	1.3501350135013501	21.002100210021002	13.651365136513652	4.9504950495049505	3.1503150315031503	1.5001500150015001	4.65046504650465	2.4002400240024	4.05040504050405	4.8004800480048	2.1002100210021	3.3003300330033003	3.7503750375037503	6.750675067506751	0.6000600060006	1.05010501050105	3.4503450345034503	0.45004500450045004	1.6501650165016502	0.15001500150015	4.05040504050405	0.6000600060006	5.7005700570057005	2.25022502250225	0.7500750075007501	2.8502850285028503	0.6000600060006	1.6501650165016502	4.9504950495049505	0.6000600060006	5.5505550555055505	3.0003000300030003	0.3000300030003	0.15001500150015	0.7500750075007501	0.15001500150015	5.1005100510051005	1.2001200120012	1.5001500150015001	6.600660066006601	1.9501950195019502	0.3000300030003	2.5502550255025502	3.1503150315031503	1.2001200120012	1.6501650165016502	0.3000300030003	1.8001800180018002	0.3000300030003	1.2001200120012	0.3000300030003	2.5502550255025502	0.0	0.0	1.9501950195019502	0.3000300030003	0.9000900090009001	1.6501650165016502	1.2001200120012	0.7500750075007501	2.1002100210021	2.25022502250225	0.15001500150015	1.2001200120012	0.0	0.6000600060006	0.45004500450045004	2.7002700270027002	1.05010501050105	1.2001200120012	0.45004500450045004	0.7500750075007501	1.2001200120012	20.366073730342872	4.382572828048466	2.320185614849188	65.35189481825212	13.018819283320443	0.5155968032998196	0.0	0.0	14.178912090745037	14.178912090745037	6.444960041247745	0.0	0.0	to i was be not have had elinor lucy so s very is am been	NN IN PRP RB JJ DT VB VBD PRP$ CC TO VBN MD NNS VBP	i-am to-be in-the it-was of-the to-the of-her and-i could-not edward-s she-could am-sure such-a could-be have-been	i-am-sure in-the-world to-be-sure i-dare-say am-sure-i the-miss-steeles could-not-be i-do-not and-i-am he-had-been in-such-a of-such-a i-have-not it-would-be the-name-of
jane_austen.sense_and_sensibility.0007	0.221087	6658.000000	1472.000000	202.000000	101.000000	4.421147	5.269814	38.108911	76.623762	37.098227696004805	11.86542505256834	36.046860919194955	29.43826975067588	28.537098227696006	16.67167317512767	19.525382997897264	11.264644037248422	6.4583959146890955	13.817963352358065	12.766596575548213	9.762691498948632	9.912886752778613	5.85761489936918	11.414839291078403	4.35566236106939	6.608591168519075	10.814058275758487	2.8537098227696007	8.110543706818865	4.205467107239411	5.557224391709222	2.4031240612796636	5.256833884049264	3.604686091919495	5.106638630219285	1.9525382997897267	1.2015620306398318	21.17753079002704	15.019525382997898	2.8537098227696007	2.8537098227696007	5.106638630219285	4.806248122559327	3.0039050765995796	5.407029137879244	5.85761489936918	1.9525382997897267	4.9564433763893065	3.0039050765995796	4.505857614899369	0.9011715229798738	1.5019525382997898	3.154100330429558	1.2015620306398318	2.1027335536197054	0.30039050765995795	5.7074196455392014	2.1027335536197054	3.7548813457494745	3.0039050765995796	0.9011715229798738	1.9525382997897267	0.4505857614899369	2.1027335536197054	4.35566236106939	0.15019525382997898	2.4031240612796636	1.0513667768098527	0.30039050765995795	0.30039050765995795	1.2015620306398318	0.4505857614899369	3.4544908380895163	1.351757284469811	1.9525382997897267	4.806248122559327	4.35566236106939	1.351757284469811	1.5019525382997898	2.703514568939622	1.8023430459597476	1.9525382997897267	0.6007810153199159	1.8023430459597476	1.5019525382997898	0.30039050765995795	0.30039050765995795	1.0513667768098527	0.15019525382997898	0.4505857614899369	1.8023430459597476	0.30039050765995795	1.6521477921297687	2.2529288074496847	0.7509762691498949	0.0	0.9011715229798738	1.8023430459597476	0.9011715229798738	0.7509762691498949	0.30039050765995795	0.15019525382997898	0.4505857614899369	3.604686091919495	0.7509762691498949	0.7509762691498949	1.5019525382997898	0.6007810153199159	0.9011715229798738	22.47336970641725	2.3382696804364773	3.6373083917900755	65.08183943881528	10.782021304234865	0.3897116134060795	0.0	0.0	11.561444531047025	11.561444531047025	7.274616783580151	0.0	0.0	to was i be not elinor had marianne have s which mrs. is very so	NN IN DT JJ RB PRP VBD VB CC TO PRP$ NNS VBN MD VBG	mrs.-jennings of-the to-be in-the to-the of-her it-was her-sister to-her could-not she-had i-am at-the i-have her-own	mrs.-jennings-s in-spite-of i-am-sure could-not-be she-could-not i-have-been i-dare-say an-end-to be-in-town her-mother-s of-mrs.-jennings to-her-sister one-of-the put-an-end on-the-subject
jane_austen.sense_and_sensibility.0008	0.224461	6402.000000	1437.000000	208.000000	108.000000	4.432052	5.314024	36.144231	69.962963	29.678225554514214	8.434864104967199	34.52046235551391	28.42861605748204	25.14839112777257	17.02592939706342	16.713527022805373	12.496094970321776	9.215870040612307	16.40112464854733	12.496094970321776	10.777881911902531	14.37050921587004	6.8728522336769755	7.341455795064043	7.497656982193065	10.309278350515465	13.745704467353951	2.3430178069353325	5.467041549515776	5.935645110902843	7.810059356451109	4.217432052483599	6.560449859418931	5.779443923773821	4.686035613870665	1.562011871290222	1.0934083099031553	22.18056857232115	13.901905654482974	3.2802249297094654	2.9678225554514217	2.4992189940643548	4.373633239612621	2.0306154326772883	4.529834426741643	3.124023742580444	1.0934083099031553	3.9050296782255547	3.59262730396751	5.779443923773821	0.9372071227741331	0.781005935645111	2.8116213683223994	1.0934083099031553	2.3430178069353325	0.0	6.716651046547954	0.9372071227741331	6.091846298031865	2.9678225554514217	0.46860356138706655	3.9050296782255547	0.0	2.655420181193377	6.091846298031865	0.46860356138706655	4.9984379881287095	2.1868166198063106	0.31240237425804435	0.15620118712902217	0.46860356138706655	0.0	5.154639175257732	1.0934083099031553	2.1868166198063106	5.623242736644799	1.562011871290222	1.8744142455482662	1.2496094970321774	3.124023742580444	1.562011871290222	1.0934083099031553	0.6248047485160887	2.0306154326772883	1.2496094970321774	1.2496094970321774	1.562011871290222	0.9372071227741331	0.0	0.15620118712902217	2.8116213683223994	0.0	0.46860356138706655	1.8744142455482662	0.6248047485160887	0.0	1.2496094970321774	0.31240237425804435	0.31240237425804435	0.46860356138706655	0.0	0.15620118712902217	0.6248047485160887	3.7488284910965324	0.46860356138706655	0.781005935645111	1.2496094970321774	2.0306154326772883	0.46860356138706655	22.745411013567438	5.054535780792764	3.0593242883745675	79.80845969672785	8.113860069167332	1.0641127959563714	0.0	0.0	12.636339451981911	11.572226656025538	4.389465283320032	0.0	0.0	to i was not had have marianne be elinor which been so is s more	NN IN DT PRP RB JJ VBD VB CC PRP$ TO VBN MD NNS VBG	mrs.-jennings of-her have-been of-the she-was her-sister to-be it-was to-her was-not from-the on-the to-him i-have had-been	i-have-been as-soon-as of-her-sister i-can-not she-was-not she-could-not have-been-so their-arrival-in arrival-in-town the-appearance-of as-she-was her-sister-s to-her-mother and-she-was in-a-voice
jane_austen.sense_and_sensibility.0009	0.226056	7100.000000	1605.000000	286.000000	90.000000	4.278732	5.123551	29.290210	93.444444	32.67605633802817	9.859154929577466	28.450704225352112	27.323943661971832	29.43661971830986	20.0	13.943661971830986	10.704225352112676	9.014084507042254	24.929577464788732	16.338028169014084	13.098591549295776	8.169014084507042	6.338028169014085	8.169014084507042	8.028169014084508	9.43661971830986	9.014084507042254	3.0985915492957745	5.492957746478873	5.633802816901409	5.915492957746479	4.929577464788733	6.619718309859155	4.647887323943662	2.8169014084507045	2.3943661971830985	1.2676056338028168	27.746478873239436	15.492957746478874	2.112676056338028	2.2535211267605635	4.788732394366197	7.746478873239437	3.6619718309859155	5.774647887323943	3.5211267605633805	2.3943661971830985	2.2535211267605635	4.647887323943662	3.9436619718309855	0.9859154929577464	1.4084507042253522	3.0985915492957745	2.3943661971830985	2.9577464788732395	0.28169014084507044	3.8028169014084505	1.6901408450704227	5.211267605633803	2.8169014084507045	0.7042253521126761	3.9436619718309855	0.4225352112676057	1.5492957746478873	6.619718309859155	0.4225352112676057	2.9577464788732395	1.9718309859154928	0.4225352112676057	0.4225352112676057	0.7042253521126761	0.28169014084507044	3.2394366197183095	1.4084507042253522	1.8309859154929577	5.070422535211267	1.6901408450704227	1.2676056338028168	1.1267605633802817	2.2535211267605635	2.2535211267605635	2.5352112676056335	0.4225352112676057	2.2535211267605635	0.7042253521126761	1.4084507042253522	1.8309859154929577	0.9859154929577464	0.0	0.28169014084507044	2.112676056338028	0.5633802816901409	0.8450704225352114	2.112676056338028	0.7042253521126761	0.14084507042253522	1.4084507042253522	2.2535211267605635	0.5633802816901409	0.5633802816901409	0.0	0.14084507042253522	0.7042253521126761	1.8309859154929577	0.14084507042253522	0.9859154929577464	1.1267605633802817	0.4225352112676057	0.4225352112676057	26.262385102065178	4.774979109466396	7.162468664199594	76.28029127372568	11.459949862719352	0.35812343320997975	0.0	0.0	10.027456129879432	10.027456129879432	6.088098364569655	0.0	0.0	to i was be have had not is elinor s what been marianne mrs. sister	NN IN DT JJ PRP RB VB VBD PRP$ CC VBN TO NNS MD VBP	of-the mrs.-jennings to-be in-the of-her i-have have-been she-was her-sister to-her i-had i-am to-the such-a it-was	i-am-sure mrs.-jennings-s in-a-voice to-have-been of-mrs.-jennings may-have-been it-would-be i-can-not on-the-bed i-have-no and-she-was and-i-was as-soon-as fifty-thousand-pounds do-you-know
jane_austen.sense_and_sensibility.0010	0.224431	6541.000000	1468.000000	211.000000	115.000000	4.390613	5.231855	35.976303	66.373913	34.70417367375019	11.31325485399786	37.45604647607399	28.894664424399938	29.50619171380523	19.415991438617947	13.606482189267696	13.147836722213729	4.892218315242317	12.383427610457115	14.065127656321664	9.937318452835958	11.619018498700505	7.9498547622687665	7.796972939917444	7.644091117566122	8.561382051674057	8.408500229322733	2.2932273352698362	7.9498547622687665	2.1403455129185143	6.879682005809509	8.10273658462009	5.65662742699893	3.516281914080416	4.2806910258370285	3.0576364470264488	1.2230545788105793	22.320746063293075	15.899709524537533	2.1403455129185143	3.3634000917290936	2.9047546246751264	2.7518728023238035	1.834581868215869	6.573918361106864	4.739336492890995	2.5989909799724815	3.669163736431738	2.9047546246751264	3.822045558783061	0.45864546705396725	0.9172909341079345	1.5288182235132244	0.9172909341079345	1.6817000458645468	0.0	3.669163736431738	0.6115272894052897	1.3759364011619017	1.834581868215869	2.1403455129185143	2.2932273352698362	0.6115272894052897	2.2932273352698362	3.516281914080416	1.0701727564592571	6.4210365387555415	1.6817000458645468	0.15288182235132242	0.7644091117566122	0.9172909341079345	0.45864546705396725	3.3634000917290936	1.2230545788105793	1.0701727564592571	3.822045558783061	3.9749273811343833	2.4461091576211587	2.2932273352698362	3.822045558783061	0.45864546705396725	2.1403455129185143	0.0	1.9874636905671916	0.9172909341079345	1.0701727564592571	1.0701727564592571	2.1403455129185143	0.0	0.45864546705396725	2.1403455129185143	0.30576364470264483	1.3759364011619017	0.7644091117566122	0.45864546705396725	0.0	1.5288182235132244	1.2230545788105793	0.9172909341079345	1.3759364011619017	0.15288182235132242	0.30576364470264483	0.15288182235132242	1.9874636905671916	0.15288182235132242	1.5288182235132244	1.6817000458645468	2.9047546246751264	0.7644091117566122	24.63443551574233	1.7125543406665786	3.9520484784613363	66.65788433671453	11.724410486101963	0.7904096956922672	0.0	0.0	11.197470688973786	11.197470688973786	6.455012514820182	0.0	0.0	to was i not be very s had is mrs. elinor have were much which	NN IN DT JJ RB PRP VB VBD CC PRP$ TO NNS VBN MD VBG	to-be of-the mrs.-jennings of-her in-the that-she i-am she-was it-is to-her to-make a-very colonel-brandon her-sister it-was	as-soon-as a-great-deal i-am-sure to-her-sister a-kind-of but-it-was it-was-a that-there-was the-miss-dashwoods and-mrs.-jennings it-is-not of-her-own that-it-would it-would-be as-she-had
jane_austen.sense_and_sensibility.0011	0.228362	6678.000000	1525.000000	188.000000	104.000000	4.448188	5.280812	41.250000	74.798077	38.93381251871818	10.182689427972447	35.63941299790356	31.59628631326745	27.403414195867025	16.471997604073074	13.776579814315664	12.428870919436957	5.540581012279126	8.83498053309374	13.02785265049416	9.284216831386644	12.87810721772986	6.43905360886493	5.989817310572028	4.342617550164721	10.781671159029651	5.840071877807727	1.3477088948787064	6.588799041629231	4.342617550164721	8.235998802036537	5.540581012279126	6.888289907157832	3.444144953578916	6.588799041629231	0.8984725965858041	2.5456723569931117	25.007487271638215	17.07097933513028	2.2461814914645104	1.497454327643007	1.9466906259359091	3.2943995208146153	2.994908655286014	6.588799041629231	4.1928721174004195	2.5456723569931117	4.342617550164721	2.8451632225217134	6.43905360886493	1.0482180293501049	1.6471997604073076	1.7969451931716083	1.497454327643007	3.444144953578916	0.0	4.342617550164721	0.5989817310572028	2.994908655286014	1.6471997604073076	1.9466906259359091	1.497454327643007	1.1979634621144055	1.6471997604073076	3.1446540880503147	0.44923629829290207	2.994908655286014	0.8984725965858041	0.44923629829290207	0.7487271638215035	1.1979634621144055	0.1497454327643007	1.497454327643007	1.1979634621144055	1.1979634621144055	5.241090146750524	6.43905360886493	2.0964360587002098	2.8451632225217134	2.395926924228811	0.5989817310572028	1.3477088948787064	0.5989817310572028	3.1446540880503147	0.44923629829290207	1.1979634621144055	0.8984725965858041	1.9466906259359091	0.1497454327643007	0.0	1.9466906259359091	0.1497454327643007	1.7969451931716083	1.1979634621144055	0.2994908655286014	0.1497454327643007	0.8984725965858041	1.497454327643007	0.44923629829290207	1.3477088948787064	0.0	0.1497454327643007	0.7487271638215035	4.342617550164721	1.0482180293501049	0.7487271638215035	0.8984725965858041	1.7969451931716083	0.44923629829290207	22.050290135396516	2.45003223726628	4.6421663442940035	72.08252740167634	12.379110251450676	0.7736943907156673	0.0	0.0	7.350096711798839	7.092198581560283	10.058027079303676	0.0	0.0	to was not be had s i so were have elinor lucy is edward mrs.	NN IN DT RB JJ PRP VBD VB CC TO PRP$ NNS VBN MD VBG	to-be of-her of-the it-was to-the in-the to-her mrs.-ferrars she-was she-had in-a could-not was-not she-could they-were	in-the-world in-harley-street the-miss-steeles as-soon-as mrs.-john-dashwood lady-middleton-s it-was-not she-could-not she-did-not that-it-was was-obliged-to as-well-as ‘-my-dear them-to-her of-lucy-who
jane_austen.sense_and_sensibility.0012	0.202750	7201.000000	1460.000000	246.000000	93.000000	4.218997	4.946473	34.113821	90.569892	27.35731148451604	11.248437716983751	37.078183585613104	24.579919455631163	30.13470351340092	14.581308151645604	16.108873767532288	11.803916122760729	8.887654492431606	19.858353006526873	17.914178586307457	11.94278572420497	11.248437716983751	4.166088043327316	7.082349673656437	11.665046521316484	10.692959311206778	8.60991528954312	3.1940008332176086	5.415914456325511	3.6106096375503403	6.665740869323705	5.832523260658242	5.832523260658242	3.3328704346618525	3.749479238994584	1.6664352173309263	2.083044021663658	17.35870018053048	12.914872934314678	2.4996528259963897	2.916261630329121	1.6664352173309263	6.804610470767949	1.944174420219414	9.443132898208582	6.1102624635467295	1.944174420219414	2.4996528259963897	4.30495764477156	8.054436883766144	1.6664352173309263	2.083044021663658	3.1940008332176086	2.777392028884877	1.8053048187751701	0.41660880433273156	3.1940008332176086	0.5554784057769754	3.4717400361060964	2.2219136231079015	2.3607832245521454	2.638522427440633	1.2498264129981949	2.777392028884877	4.443827246215803	1.6664352173309263	5.971392862102485	3.1940008332176086	0.5554784057769754	0.6943480072212193	1.6664352173309263	0.5554784057769754	3.1940008332176086	1.6664352173309263	2.2219136231079015	5.693653659213998	4.999305651992779	1.3886960144424385	1.1109568115539508	2.3607832245521454	1.5275656158866824	1.3886960144424385	0.2777392028884877	2.916261630329121	0.6943480072212193	1.2498264129981949	0.972087210109707	1.944174420219414	0.0	0.41660880433273156	1.3886960144424385	0.13886960144424385	1.2498264129981949	3.0551312317733648	0.41660880433273156	0.0	1.5275656158866824	2.4996528259963897	0.6943480072212193	0.5554784057769754	0.2777392028884877	0.13886960144424385	0.5554784057769754	5.277044854881266	0.8332176086654631	1.2498264129981949	0.5554784057769754	1.8053048187751701	0.8332176086654631	23.713060057197332	3.098188751191611	6.911344137273594	69.70924690181126	13.584366062917065	0.23832221163012393	0.0	0.0	8.460438512869398	8.460438512869398	7.7454718779790275	0.0	0.0	to i was be not have had so is s mrs. edward been elinor lucy	NN IN PRP DT JJ RB VB VBD CC TO PRP$ VBN NNS MD VBP	to-be in-the mrs.-jennings i-have of-the it-was i-am and-i could-not have-been she-was did-not to-her he-had of-her	i-do-not could-not-be i-am-sure as-soon-as i-have-had the-miss-steeles did-not-know in-the-world of-the-matter of-edward-s i-can-not how-he-had any-thing-else mrs.-jennings-s in-my-power
jane_austen.sense_and_sensibility.0013	0.207996	6678.000000	1389.000000	203.000000	109.000000	4.250075	4.967127	38.458128	72.073394	29.649595687331537	11.680143755615454	40.281521413596884	24.10901467505241	21.563342318059302	15.723270440251572	13.776579814315664	12.129380053908356	6.888289907157832	21.563342318059302	16.771488469601678	12.578616352201259	14.675052410901468	5.989817310572028	7.6370170709793355	10.631925726265349	14.225816112608566	10.332434860736747	3.8933812518718183	5.3908355795148255	3.5938903863432166	6.888289907157832	7.936507936507936	4.0431266846361185	4.1928721174004195	2.6954177897574128	2.2461814914645104	2.5456723569931117	16.921233902365977	13.776579814315664	2.2461814914645104	3.1446540880503147	5.3908355795148255	5.690326445043427	2.8451632225217134	4.1928721174004195	4.342617550164721	1.497454327643007	2.994908655286014	4.941599281221923	6.588799041629231	1.0482180293501049	1.6471997604073076	2.6954177897574128	1.0482180293501049	1.0482180293501049	0.8984725965858041	4.941599281221923	2.0964360587002098	3.1446540880503147	1.9466906259359091	1.1979634621144055	2.994908655286014	0.1497454327643007	2.8451632225217134	2.994908655286014	0.8984725965858041	6.888289907157832	2.2461814914645104	1.3477088948787064	0.7487271638215035	0.44923629829290207	0.1497454327643007	3.5938903863432166	2.0964360587002098	1.3477088948787064	4.941599281221923	3.8933812518718183	1.497454327643007	0.8984725965858041	2.395926924228811	0.7487271638215035	1.6471997604073076	0.44923629829290207	2.395926924228811	1.0482180293501049	1.6471997604073076	0.8984725965858041	2.395926924228811	0.0	0.1497454327643007	2.2461814914645104	0.1497454327643007	2.5456723569931117	1.3477088948787064	0.44923629829290207	0.0	1.0482180293501049	2.8451632225217134	0.2994908655286014	0.8984725965858041	0.1497454327643007	0.1497454327643007	0.1497454327643007	4.1928721174004195	0.44923629829290207	1.7969451931716083	1.3477088948787064	1.0482180293501049	1.1979634621144055	21.77532983220187	2.3056231587037272	5.635967721275779	71.34622774433201	12.55283719738696	0.38427052645062126	0.0	0.0	11.400025618035096	11.271935442551557	7.941590879979506	0.0	0.0	to i not was be had very have is so elinor mrs. s jennings what	NN IN RB PRP JJ VB DT VBD TO PRP$ CC MD NNS VBP VBN	mrs.-jennings to-be i-am colonel-brandon she-had in-the my-dear of-the could-not to-the i-have the-colonel for-the it-is in-her	as-soon-as i-am-sure very-glad-to in-the-world and-mrs.-jennings mrs.-jennings-was at-the-same the-same-time two-or-three be-very-glad to-say-that as-far-as i-do-not she-could-not the-colonel-s
jane_austen.sense_and_sensibility.0014	0.241743	7115.000000	1720.000000	196.000000	77.000000	4.509065	5.454858	42.183673	107.584416	42.58608573436402	8.432888264230499	36.542515811665496	34.15319747013352	32.326071679550246	18.271257905832748	20.098383696416022	10.260014054813773	4.778636683063949	7.308503162333099	14.195361911454674	8.854532677442025	9.27617709065355	7.589599437807449	9.135628952916374	5.481377371749825	8.573436401967674	3.09205903021785	1.2649332396345747	5.762473647224174	1.9676739283204496	5.059732958538299	8.854532677442025	7.308503162333099	7.589599437807449	1.546029515108925	0.42164441321152496	0.42164441321152496	32.326071679550246	15.319747013352073	3.513703443429374	2.3893183415319745	0.9838369641602248	1.546029515108925	1.2649332396345747	5.621925509486999	4.356992269852425	1.4054813773717498	3.6542515811665495	2.1082220660576247	3.7947997189037244	1.2649332396345747	1.546029515108925	0.7027406886858749	0.9838369641602248	2.6704146170063248	0.28109627547434995	4.638088545326775	0.42164441321152496	0.7027406886858749	2.6704146170063248	0.42164441321152496	0.8432888264230499	0.7027406886858749	1.9676739283204496	4.2164441321152495	0.7027406886858749	3.513703443429374	1.4054813773717498	0.5621925509486999	0.14054813773717498	1.1243851018973998	0.0	0.5621925509486999	0.7027406886858749	1.4054813773717498	3.6542515811665495	2.2487702037947996	1.4054813773717498	0.9838369641602248	2.3893183415319745	0.14054813773717498	1.8271257905832747	0.7027406886858749	1.8271257905832747	0.5621925509486999	1.546029515108925	1.4054813773717498	0.5621925509486999	0.14054813773717498	0.14054813773717498	1.6865776528460998	0.42164441321152496	1.8271257905832747	0.28109627547434995	0.0	0.0	0.7027406886858749	1.546029515108925	0.7027406886858749	1.1243851018973998	0.28109627547434995	0.28109627547434995	0.5621925509486999	2.6704146170063248	0.14054813773717498	0.14054813773717498	2.1082220660576247	1.9676739283204496	0.14054813773717498	21.77068214804064	1.0885341074020318	3.023705853894533	84.90566037735849	12.336719883889696	0.6047411707789067	0.0	0.0	3.8703434929850022	3.8703434929850022	7.982583454281567	0.0	0.0	to was not be had i s elinor marianne mrs. have which very more so	NN IN DT JJ RB VBD PRP VB CC PRP$ TO NNS VBN VBG MD	of-the in-the mrs.-jennings to-be her-sister to-her to-the of-her she-had colonel-brandon it-was on-the from-the she-was with-a	her-sister-s mrs.-jennings-s would-have-been of-her-sister she-had-been to-have-been it-would-be the-comfort-of i-have-it have-it-from as-she-had a-day-or day-or-two to-the-house in-which-she
jane_austen.sense_and_sensibility.0015	0.237220	6749.000000	1601.000000	254.000000	100.000000	4.361980	5.217049	31.389764	80.140000	29.6340198547933	8.445695658616092	36.00533412357386	27.55963846495777	24.151726181656542	16.59505111868425	17.187731515780115	12.001778041191288	8.445695658616092	28.596829159875536	13.187138835383019	9.038376055711957	9.334716254259892	5.482293673136761	8.742035857164025	6.667654467328493	9.927396651355755	12.29811823973922	2.6670617869313973	6.519484368054527	3.2597421840272633	4.889613276040895	4.000592680397096	6.9639946658764265	4.000592680397096	1.185360794191732	1.0371906949177656	0.592680397095866	25.188916876574307	11.557267743369389	3.2597421840272633	4.593273077492962	2.370721588383464	13.038968736109053	2.6670617869313973	5.334123573862795	2.370721588383464	1.4817009927396652	0.8890205956437991	5.630463772410728	3.4079122833012296	0.7408504963698326	1.9262112905615647	1.6298710920136317	0.592680397095866	1.185360794191732	0.1481700992739665	4.148762779671062	0.44451029782189955	13.038968736109053	2.222551489109498	1.0371906949177656	1.6298710920136317	0.592680397095866	2.5188916876574305	2.9634019854793303	0.44451029782189955	3.4079122833012296	1.7780411912875982	0.1481700992739665	0.1481700992739665	0.592680397095866	0.1481700992739665	6.3713142687805595	0.7408504963698326	2.5188916876574305	5.185953474588828	0.8890205956437991	0.592680397095866	1.0371906949177656	4.000592680397096	0.8890205956437991	2.5188916876574305	0.8890205956437991	2.6670617869313973	0.0	1.6298710920136317	0.296340198547933	2.5188916876574305	0.0	0.592680397095866	1.6298710920136317	0.1481700992739665	0.44451029782189955	1.6298710920136317	0.296340198547933	0.0	1.4817009927396652	2.222551489109498	0.44451029782189955	2.5188916876574305	0.0	0.0	0.7408504963698326	3.1115720847532966	0.296340198547933	0.296340198547933	1.7780411912875982	2.074381389835531	0.44451029782189955	27.718550106609808	4.766085538693089	4.766085538693089	80.39633763953343	7.274551611689453	0.6271165182490908	0.0	0.0	11.789790543082905	11.789790543082905	4.389815627743635	0.0	0.0	to i was had not be have what is elinor s which marianne were willoughby	NN IN DT PRP JJ RB VBD VB PRP$ TO CC VBN NNS MD VBG	in-the of-her i-was to-me i-had i-have of-the it-was of-my to-be in-a your-sister to-her she-was with-a	colonel-brandon-s in-spite-of i-do-not for-some-time i-did-not that-i-was as-soon-as out-of-the said-he-with out-of-danger half-an-hour to-think-that in-the-same have-done-it do-not-know
jane_austen.sense_and_sensibility.0016	0.245633	6583.000000	1617.000000	191.000000	103.000000	4.524989	5.415736	40.460733	75.417476	33.87513291812243	9.266291964150083	33.26750721555522	28.71031444630108	29.92556585143552	13.975391159046028	14.73492328725505	11.241075497493544	7.139602005164818	16.70970682059851	9.722011241075498	7.595321282090232	8.962479112866474	6.380069876955795	8.20294698465745	5.620537748746772	12.912046179553395	8.051040559015647	1.9747835333434605	6.987695579523014	1.3671578307762418	7.4434148564484275	10.329636943642715	5.772444174388577	3.949567066686921	5.316724897463163	1.5190642564180463	0.7595321282090232	22.178338143703478	14.127297584687831	3.949567066686921	3.1900349384778974	1.9747835333434605	7.595321282090232	2.2785963846270696	3.493847789761507	5.316724897463163	2.1266899589852652	3.3419413641197027	3.3419413641197027	4.557192769254139	0.6076257025672186	1.0633449794926326	2.4305028102688744	0.15190642564180465	1.822877107701656	0.0	5.468631323104967	0.6076257025672186	4.101473492328725	2.2785963846270696	1.0633449794926326	1.3671578307762418	0.455719276925414	2.4305028102688744	3.797660641045116	0.6076257025672186	6.380069876955795	2.5824092359106787	0.3038128512836093	0.3038128512836093	0.7595321282090232	0.0	2.7343156615524835	0.6076257025672186	2.4305028102688744	5.468631323104967	1.3671578307762418	1.5190642564180463	1.3671578307762418	3.0381285128360926	1.0633449794926326	3.1900349384778974	1.0633449794926326	2.8862220871942883	0.7595321282090232	1.0633449794926326	0.455719276925414	1.6709706820598513	0.0	0.911438553850828	1.5190642564180463	0.3038128512836093	1.0633449794926326	1.6709706820598513	1.5190642564180463	0.15190642564180465	1.822877107701656	2.2785963846270696	0.3038128512836093	1.822877107701656	0.6076257025672186	0.3038128512836093	0.3038128512836093	1.6709706820598513	0.6076257025672186	0.6076257025672186	0.7595321282090232	0.7595321282090232	0.3038128512836093	22.77432712215321	3.2349896480331264	2.329192546583851	80.35714285714286	11.51656314699793	0.3881987577639751	0.0	0.0	9.834368530020704	9.834368530020704	7.893374741200828	0.0	0.0	to i was had be not s marianne have elinor been which so is mrs.	NN IN RB JJ DT PRP VBD VB PRP$ CC VBN TO NNS MD VBP	of-the to-be mrs.-dashwood to-the she-had in-the had-been would-have have-been as-she with-a of-his of-her at-the and-the	would-have-been of-colonel-brandon she-had-been the-whole-of her-sister-s if-i-could affection-for-marianne her-mother-s one-of-the the-colonel-s was-always-a as-well-as and-her-mother with-a-mind mrs.-dashwood-and
